id,datetime,user_location,text,from,by,hashtags,mentions
1437781162735382544,2021-09-14 14:11:56,USA,"RT @TurboHire: The 5th must-have of intelligent hiring: ATS!
https://t.co/J76g7sjKeA

#MachineLearning #DataScience #5G #100DaysOfCode #Pyt…",TurboHire,team_backend,MachineLearning DataScience 5G 100DaysOfCode,TurboHire
1437781162710212620,2021-09-14 14:11:56,USA,"RT @Topgraders2: No time for your assignments?hire professionals to help 🙂
#homework
#Biology
#physics
#Assignments
#Science journal s
#jun…",Topgraders2,team_backend,homework Biology physics Assignments Science,Topgraders2
1437781162869641216,2021-09-14 14:11:56,USA,"RT @Topgraders2: No time for your assignments?hire professionals to help 🙂
#homework
#Biology
#physics
#Assignments
#Science journal s
#jun…",Topgraders2,team_backend,homework Biology physics Assignments Science,Topgraders2
1437781162831798286,2021-09-14 14:11:56,USA,"RT @NikseamC: Business Solution  @NikseamC
#FrontEndDeveloper #DEVCommunity
#cybersecurity #ArtificialIntelligence #AI #DataScience #Machin…",NikseamC,team_backend,FrontEndDeveloper DEVCommunity cybersecurity ArtificialIntelligence AI DataScience,NikseamC NikseamC
1437781179101589517,2021-09-14 14:12:00,Earth ,"RT @couponed_code: AWS Certified Security Specialty and Machine Learning Test 

 https://t.co/2GrSnTPOW2

#BigData #AWS #Security #CyberSec…",couponed_code,100DaysOf2020,BigData AWS Security,couponed_code
1437781215612915720,2021-09-14 14:12:09,"Luton, England","RT @skillstruct: Are you a recent graduate or school leaver looking for a job?
We are now working with @jupiteram_uk on a number of Busines…",skillstruct,1boniag,,skillstruct JupiterAM_UK
1437781217143934981,2021-09-14 14:12:09,linkedin.com/in/sureshrukman,"RT @AndrewinContact: #DigitalTransformation is Driving Smart Cities

https://t.co/IH4saNLJA3 via @antgrasso @IDC #Digital #tech, #5G, #IoT…",AndrewinContact,SureshRukman,DigitalTransformation Digital tech 5G IoT,AndrewinContact antgrasso IDC
1437781226895650825,2021-09-14 14:12:11,,"RT @chidambara09: Top 25 #Women In 
#VC From Central  https://t.co/2Sda4Wbem8 
#SOciaLmediA
#100DaysOfCode #Bigdata #WomenWhoCode #Python #…",chidambara09,datasciencebot_,Women VC SOciaLmediA 100DaysOfCode Bigdata WomenWhoCode Python,chidambara09
1437781226887254028,2021-09-14 14:12:11,,"RT @dataZenEng: What is Big Data Analytics and Why It is Important?

Read More: https://t.co/t6rs5BYcYe

@stratorob @LostInDigit @digibizin…",dataZenEng,datasciencebot_,,dataZenEng stratorob LostInDigit
1437781238530682883,2021-09-14 14:12:14,,"RT @skillstruct: Are you a recent graduate or school leaver looking for a job?
We are now working with @jupiteram_uk on a number of Busines…",skillstruct,iPythonistaBot,,skillstruct JupiterAM_UK
1437781256561991684,2021-09-14 14:12:18,"Hounslow, London","RT @TrendingNews_7: Meet https://t.co/aJPFPn2i2J.R.A., The First Female Afro-Latina, Bilingual, A.I. Bot - Black Enterprise

https://t.co/Q…",TrendingNews_7,J3nTyrell,,TrendingNews_7
1437781267471339529,2021-09-14 14:12:21,,RT @CUTEC: Ele Diakomichalis @SoundCloud explores how #datascience influences #SoundCloud. @CUTEC &amp; CUGS @CJBS_EC https://t.co/6x0YxJphhk,CUTEC,tarundsnaol,datascience SoundCloud,CUTEC SoundCloud CUTEC CJBS_EC
1437781273787998208,2021-09-14 14:12:23,"Hightstown, NJ",RT @cuongcz: #ai #ml #artificialintelligence #machinelearning #datascience #bigdata #analytics #blockchain #tech #data @kuriharan @mvollmer…,cuongcz,PaaSDev,ai ml artificialintelligence machinelearning datascience bigdata analytics blockchain tech data,cuongcz kuriharan
1437781331119837190,2021-09-14 14:12:36,"South East, England","RT @machinelearnTec: Can artificial intelligence make software development more productive? - USAPP American Politics and Policy (blog)

 h…",machinelearnTec,SuzanneC0leman,,machinelearnTec
1437781333552648194,2021-09-14 14:12:37,"Chennai, India","RT @Eli_Krumova: 🤣 #mondaythoughts #MondayMotivation
Fixing a bug in production👨🏽‍💻
#programminghumor #programminglife

#100DaysOfCode #AI…",Eli_Krumova,SujiJothishwar,mondaythoughts MondayMotivation programminghumor programminglife 100DaysOfCode AI,Eli_Krumova
1437781353702035463,2021-09-14 14:12:42,,"RT @machinelearnTec: Can artificial intelligence make software development more productive? - USAPP American Politics and Policy (blog)

 h…",machinelearnTec,iPythonistaBot,,machinelearnTec
1437781356168323082,2021-09-14 14:12:42,,"RT @Eli_Krumova: 🤣 #mondaythoughts #MondayMotivation
Fixing a bug in production👨🏽‍💻
#programminghumor #programminglife

#100DaysOfCode #AI…",Eli_Krumova,iPythonistaBot,mondaythoughts MondayMotivation programminghumor programminglife 100DaysOfCode AI,Eli_Krumova
1437781386937655300,2021-09-14 14:12:49,,"RT @Khulood_Almani: ⚡️🤖How #AI #Technology is #Disrupting the #Retail #Industry?

https://t.co/iymnKW5QZo

#ArtificiallIntelligence #SmartC…",Khulood_Almani,DjangoBot_,AI Technology Disrupting Retail Industry ArtificiallIntelligence,Khulood_Almani
1437781403878445056,2021-09-14 14:12:54,,RT @IMantovani65: #hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #code…,IMantovani65,botfordev,hclswlobp nocode lowcode javascript github nodejs cybersecurity devops 100DaysOfCode datascience ai bot,IMantovani65
1437781404528652288,2021-09-14 14:12:54,::1,"RT @RichardEudes: How deep learning models are pushing healthcare forward https://t.co/pwy3BsqUxO #analytics, #analytics #datascience, #art…",RichardEudes,jayeshmthakur,analytics analytics datascience,RichardEudes
1437781411050704897,2021-09-14 14:12:55,,"RT @Khulood_Almani: ⚡️🤖How #AI #Technology is #Disrupting the #Retail #Industry?

https://t.co/iymnKW5QZo

#ArtificiallIntelligence #SmartC…",Khulood_Almani,DeveloperBot_v1,AI Technology Disrupting Retail Industry ArtificiallIntelligence,Khulood_Almani
1437781411096838157,2021-09-14 14:12:55,,"RT @RichardEudes: How deep learning models are pushing healthcare forward https://t.co/pwy3BsqUxO #analytics, #analytics #datascience, #art…",RichardEudes,DeveloperBot_v1,analytics analytics datascience,RichardEudes
1437781411143065614,2021-09-14 14:12:55,,RT @IMantovani65: #hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #code…,IMantovani65,DeveloperBot_v1,hclswlobp nocode lowcode javascript github nodejs cybersecurity devops 100DaysOfCode datascience ai bot,IMantovani65
1437781411134676995,2021-09-14 14:12:55,,RT @cuongcz: #ai #ml #artificialintelligence #machinelearning #datascience #bigdata #analytics #blockchain #tech #data @kuriharan @mvollmer…,cuongcz,DeveloperBot_v1,ai ml artificialintelligence machinelearning datascience bigdata analytics blockchain tech data,cuongcz kuriharan
1437781451651571716,2021-09-14 14:13:05,,RT @Sheraj99: Foundation models: A paradigm shift in #AI? https://t.co/oR6QKiD8sS #BigData #Analytics #DataScience #MachineLearning #IIoT #…,Sheraj99,1000dayscodingb,AI BigData Analytics DataScience MachineLearning IIoT,Sheraj99
1437781468625899526,2021-09-14 14:13:09,,"RT @pyconindia: 📢 Only 3 days remaining for 🐍 PyCon India 2021 🚨🚨

👨‍💻👩‍💻 Don't forget to get your tickets at: https://t.co/j7eEWs7nTO 🎟️🎫…",pyconindia,pybelgaum,,pyconindia
1437781474778943497,2021-09-14 14:13:10,,RT @IMantovani65: #hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #code…,IMantovani65,AzuerBot,hclswlobp nocode lowcode javascript github nodejs cybersecurity devops 100DaysOfCode datascience ai bot,IMantovani65
1437781483897376769,2021-09-14 14:13:13,localhost:80,"RT @MR_ANONWOLF: Open-Source Intelligence (#OSINT) Fundamentals -Reverse Image Searching 
#DarkWeb #Anonymity  #Security #blockchain #tech4…",MR_ANONWOLF,mojito_papi,OSINT DarkWeb Anonymity Security blockchain,MR_ANONWOLF
1437781493510717440,2021-09-14 14:13:15,"San Diego, CA","RT @OpenBlender_io: Making a Powerful Housing Price Prediction Model with #python 

#DataScience #100DaysOfMLCode #AI

https://t.co/FYY8A2G…",OpenBlender_io,OpenBlender_io,python DataScience 100DaysOfMLCode AI,OpenBlender_io
1437781506500534291,2021-09-14 14:13:18,,"RT @MR_ANONWOLF: Open-Source Intelligence (#OSINT) Fundamentals -Reverse Image Searching 
#DarkWeb #Anonymity  #Security #blockchain #tech4…",MR_ANONWOLF,iPythonistaBot,OSINT DarkWeb Anonymity Security blockchain,MR_ANONWOLF
1437781507427418116,2021-09-14 14:13:18,,"RT @chidambara09: Top 25 #Women In 
#VC From Central  https://t.co/2Sda4Wbem8 
#SOciaLmediA
#100DaysOfCode #Bigdata #WomenWhoCode #Python #…",chidambara09,WomenCyberSec,Women VC SOciaLmediA 100DaysOfCode Bigdata WomenWhoCode Python,chidambara09
1437781516017360906,2021-09-14 14:13:20,,"RT @OpenBlender_io: Making a Powerful Housing Price Prediction Model with #python 

#DataScience #100DaysOfMLCode #AI

https://t.co/FYY8A2G…",OpenBlender_io,iPythonistaBot,python DataScience 100DaysOfMLCode AI,OpenBlender_io
1437781524175282185,2021-09-14 14:13:22,"San Francisco, CA","RT @OpenBlender_io: Making a Powerful Housing Price Prediction Model with #python 

#DataScience #100DaysOfMLCode #AI

https://t.co/FYY8A2G…",OpenBlender_io,AdrianZidaritz,python DataScience 100DaysOfMLCode AI,OpenBlender_io
1437781547281682436,2021-09-14 14:13:28,Earth ,"RT @chidambara09: Top 25 #Women In 
#VC From Central  https://t.co/2Sda4Wbem8 
#SOciaLmediA
#100DaysOfCode #Bigdata #WomenWhoCode #Python #…",chidambara09,100DaysOf2020,Women VC SOciaLmediA 100DaysOfCode Bigdata WomenWhoCode Python,chidambara09
1437781595470147596,2021-09-14 14:13:39,"Irvine, CA","RT @GenovationInc: #Genovation 𝗨𝗦𝗕 𝗡𝘂𝗺𝗲𝗿𝗶𝗰 𝗞𝗲𝘆𝗽𝗮𝗱 𝗳𝗼𝗿 𝗗𝗮𝘁𝗮-𝗘𝗻𝘁𝗿𝘆.
#accounting #accountants #CPA #excel #DataScientists #datascience #DataAn…",GenovationInc,GenovationInc,Genovation accounting accountants CPA excel DataScientists datascience,GenovationInc
1437781663539400716,2021-09-14 14:13:55,,"RT @GenovationInc: #Genovation 𝗨𝗦𝗕 𝗡𝘂𝗺𝗲𝗿𝗶𝗰 𝗞𝗲𝘆𝗽𝗮𝗱 𝗳𝗼𝗿 𝗗𝗮𝘁𝗮-𝗘𝗻𝘁𝗿𝘆.
#accounting #accountants #CPA #excel #DataScientists #datascience #DataAn…",GenovationInc,DeveloperBot_v1,Genovation accounting accountants CPA excel DataScientists datascience,GenovationInc
1437781685035225093,2021-09-14 14:14:01,"Woburn, MA","RT @ingliguori: 10 surprising things that rely on #ArtificialIntelligence
Via @ingliguori
#AI #ML #MachineLearning #IoT #internetofthings #…",ingliguori,AurigaInc,ArtificialIntelligence AI ML MachineLearning IoT internetofthings,ingliguori ingliguori
1437781711522312192,2021-09-14 14:14:07,,"RT @pyconindia: 📢 Only 3 days remaining for 🐍 PyCon India 2021 🚨🚨

👨‍💻👩‍💻 Don't forget to get your tickets at: https://t.co/j7eEWs7nTO 🎟️🎫…",pyconindia,PyScienceLab,,pyconindia
1437781763183595522,2021-09-14 14:14:19,Internet,"RT @WajdiAlkayal: A GLANCE AT THE AGRICULTURE OF THE FUTURE: FARM AUTOMATION
#ArtificialIntelligence 
#DigitalMarketing
#cybersecurity
#AI…",WajdiAlkayal,cybersec_feeds,ArtificialIntelligence DigitalMarketing cybersecurity AI,WajdiAlkayal
1437781785946038282,2021-09-14 14:14:25,,"RT @WajdiAlkayal: A GLANCE AT THE AGRICULTURE OF THE FUTURE: FARM AUTOMATION
#ArtificialIntelligence 
#DigitalMarketing
#cybersecurity
#AI…",WajdiAlkayal,iPythonistaBot,ArtificialIntelligence DigitalMarketing cybersecurity AI,WajdiAlkayal
1437781800814796815,2021-09-14 14:14:28,,"RT @icymi_py: 📦📊 skimpy • a light weight tool that provides summary statistics about variables in data frames within the console.

👤 Dr Art…",icymi_py,MugyenyiJoel,,icymi_py
1437781815281000454,2021-09-14 14:14:32,Las Vegas,"RT @sayalook: That's the Truth !

#AI #Linux #Algorithms #programmers #software #programming #DEVCommunity #programmer #CodeNewbies #coder…",sayalook,Web_Crack_Blog,AI Linux Algorithms programmers software programming DEVCommunity programmer CodeNewbies coder,sayalook
1437781823493451780,2021-09-14 14:14:34,,"RT @icymi_py: 📦📊 skimpy • a light weight tool that provides summary statistics about variables in data frames within the console.

👤 Dr Art…",icymi_py,iPythonistaBot,,icymi_py
1437781857647710219,2021-09-14 14:14:42,Abidjan,"RT @mbayebgueye: Si tu veux être bon  en #DataScience, #MachineLearning ou #ArtificialIntelligence, il faut comprendre les statistiques de…",mbayebgueye,TresorKoffi2,DataScience MachineLearning ArtificialIntelligence,mbayebgueye
1437781943236562949,2021-09-14 14:15:02,Los Angeles,"RT @writters_pro: Pay us to do your;
Nursing
Essays
Criminology
English
Ecology
Literature
Law
Algebra
History
Excel
Homework
#MachineLearn…",writters_pro,TechieTalkiez,,writters_pro
1437781963008532491,2021-09-14 14:15:07,Your Network,RT @akbarth3great: #datascience #technology #programming #softwaredevelopment #humor 20 Funny Programming Memes That Will Make Your Day htt…,akbarth3great,ZTSecure,datascience technology programming softwaredevelopment humor,akbarth3great
1437781964665376778,2021-09-14 14:15:07,,RT @KirkDBorne: Using Hybrid Physics-Informed #NeuralNetworks for #DigitalTwins in Prognosis &amp; Health Management: https://t.co/Z1zCw29Khe…,KirkDBorne,BrainRoaring,NeuralNetworks DigitalTwins,KirkDBorne
1437781969748779026,2021-09-14 14:15:08,RTs and Likes ≠ Endorsement,RT @akbarth3great: #datascience #technology #programming #softwaredevelopment #humor 20 Funny Programming Memes That Will Make Your Day htt…,akbarth3great,agent_guzman,datascience technology programming softwaredevelopment humor,akbarth3great
1437781987520040960,2021-09-14 14:15:13,Switzerland,RT @KirkDBorne: Using Hybrid Physics-Informed #NeuralNetworks for #DigitalTwins in Prognosis &amp; Health Management: https://t.co/Z1zCw29Khe…,KirkDBorne,TheCuriousLuke,NeuralNetworks DigitalTwins,KirkDBorne
1437781994436546561,2021-09-14 14:15:14,"Genève, Suisse","RT @couponed_code: Machine Learning in R: Land Use Land Cover Image Analysis 

https://t.co/yCATX1x46r

#Land #used #DeepLearning #Analytic…",couponed_code,Twinybots,Land used DeepLearning,couponed_code
1437782017110839318,2021-09-14 14:15:20,,"RT @couponed_code: Machine Learning in R: Land Use Land Cover Image Analysis 

https://t.co/yCATX1x46r

#Land #used #DeepLearning #Analytic…",couponed_code,iPythonistaBot,Land used DeepLearning,couponed_code
1437782018411188228,2021-09-14 14:15:20,,"RT @couponed_code: Machine Learning in R: Land Use Land Cover Image Analysis 

https://t.co/yCATX1x46r

#Land #used #DeepLearning #Analytic…",couponed_code,AzuerBot,Land used DeepLearning,couponed_code
1437782022307684352,2021-09-14 14:15:21,USA - Midwest,"RT @Grepnetics: The psychology of Artificial Intelligence

https://t.co/CPzcXYNNZk @NeosKosmos

#MachineLearning #AI #Python #DataScience #…",Grepnetics,MedicaliPhone,MachineLearning AI Python DataScience,Grepnetics NeosKosmos
1437782024941707270,2021-09-14 14:15:22,Bedford,"RT @couponed_code: Machine Learning in R: Land Use Land Cover Image Analysis 

https://t.co/yCATX1x46r

#Land #used #DeepLearning #Analytic…",couponed_code,andrewmorrisuk,Land used DeepLearning,couponed_code
1437782028670361602,2021-09-14 14:15:22,,RT @IMantovani65: #hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #code…,IMantovani65,_EllaBot,hclswlobp nocode lowcode javascript github nodejs cybersecurity devops 100DaysOfCode datascience ai bot,IMantovani65
1437782045669920768,2021-09-14 14:15:27,,"RT @Grepnetics: The psychology of Artificial Intelligence

https://t.co/CPzcXYNNZk @NeosKosmos

#MachineLearning #AI #Python #DataScience #…",Grepnetics,iPythonistaBot,MachineLearning AI Python DataScience,Grepnetics NeosKosmos
1437782084123340804,2021-09-14 14:15:36,,"RT @BenStephan8: I just published Can You Buy Google Reviews https://t.co/s7MZgDnCIl 
⭐️⭐️⭐️⭐️⭐️
#100Daysofcode  #programming  #CodeNewbie…",BenStephan8,botfordev,100Daysofcode programming CodeNewbie,BenStephan8
1437782087097065472,2021-09-14 14:15:36,,"RT @IainLJBrown: Artificial Intelligence Has Come in Waves - Drug Topics

Read more here: https://t.co/awDMNP9hV9

#ArtificialIntelligence…",IainLJBrown,247_codes,ArtificialIntelligence,IainLJBrown
1437782096806879242,2021-09-14 14:15:39,Germany ,"RT @Grepnetics: The psychology of Artificial Intelligence

https://t.co/CPzcXYNNZk @NeosKosmos

#MachineLearning #AI #Python #DataScience #…",Grepnetics,hubofml,MachineLearning AI Python DataScience,Grepnetics NeosKosmos
1437782101139546119,2021-09-14 14:15:40,Earth,"RT @IainLJBrown: Artificial Intelligence Has Come in Waves - Drug Topics

Read more here: https://t.co/awDMNP9hV9

#ArtificialIntelligence…",IainLJBrown,SATYAJIT1910,ArtificialIntelligence,IainLJBrown
1437782104805462018,2021-09-14 14:15:41,"Dundee, UK",RT @eelrekab: #FREEdatasciencebooks: Don't forget to check out our montly recommendations for your #datascience reading list! https://t.co/…,eelrekab,eelrekab,FREEdatasciencebooks datascience,eelrekab
1437782106642518019,2021-09-14 14:15:41,,"RT @BenStephan8: I just published Can You Buy Google Reviews https://t.co/s7MZgDnCIl 
⭐️⭐️⭐️⭐️⭐️
#100Daysofcode  #programming  #CodeNewbie…",BenStephan8,iPythonistaBot,100Daysofcode programming CodeNewbie,BenStephan8
